row_id,model,split,book_filter,scroll,target_word,target_fit_frequency,target_position,context_for_reading,raw_context,model_top1,model_top2,model_top3,model_top4,model_top5,all_top5,case_status,likely_issue,reader_note
3666,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q513,עשרנים,0,17,עשרה זוזים שנים ו גם הטמאה האיפה ו ה בת הטמאה תכון אחד עשרה ⬚⬚⬚ כאיפת הדגן בת היין ו הסאה שלושת העשרנים ושלישת העשרון,עשרה זוזים שנים ו גם ה טמאה ה איפה ו ה בת ה טמאה תכון אחד עשרה ⬚⬚⬚ כ איפת ה דגן בת ה יין ו ה סאה שלושת ה עשרנים ו שלישת ה עשרון,זוזים,זוז,עשרונים,שקלים,סאים,זוזים | זוז | עשרונים | שקלים | סאים,miss,rare_or_unseen,Gold word is very rare or unseen in the fit partition.
3667,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q513,איפת,0,16,ו גם הטמאה האיפה ו ה בת הטמאה תכון אחד עשרה עשרנים כ ⬚⬚⬚ הדגן בת היין ו הסאה שלושת העשרנים ושלישת העשרון הטמאה,ו גם ה טמאה ה איפה ו ה בת ה טמאה תכון אחד עשרה עשרנים כ ⬚⬚⬚ ה דגן בת ה יין ו ה סאה שלושת ה עשרנים ו שלישת ה עשרון ה טמאה,כול,כל,בת,ת,ו,כול | כל | בת | ת | ו,miss,rare_or_unseen,Gold word is very rare or unseen in the fit partition.
3668,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q513,שלושת,21,17,בת הטמאה תכון אחד עשרה עשרנים כאיפת הדגן בת היין ו הסאה ⬚⬚⬚ העשרנים ושלישת העשרון הטמאה ומעשר האיפה העשרון,בת ה טמאה תכון אחד עשרה עשרנים כ איפת ה דגן בת ה יין ו ה סאה ⬚⬚⬚ ה עשרנים ו שלישת ה עשרון ה טמאה ו מעשר ה איפה ה עשרון,בת,אחד,אחת,מן,עשרון,בת | אחד | אחת | מן | עשרון,miss,particle_or_too_short,Top guess is much shorter than the gold word.
3669,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q513,עשרון,8,18,עשרה עשרנים כאיפת הדגן בת היין ו הסאה שלושת העשרנים ושלישת ה ⬚⬚⬚ הטמאה ומעשר האיפה העשרון ל בטהרת הקודש,עשרה עשרנים כ איפת ה דגן בת ה יין ו ה סאה שלושת ה עשרנים ו שלישת ה ⬚⬚⬚ ה טמאה ו מעשר ה איפה ה עשרון ל ב טהרת ה קודש,כול,תרומה,ת,כל,בת,כול | תרומה | ת | כל | בת,miss,particle_or_too_short,Top guess is much shorter than the gold word.
3670,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q513,עשרון,8,17,ו הסאה שלושת העשרנים ושלישת העשרון הטמאה ומעשר האיפה ה ⬚⬚⬚ ל בטהרת הקודש כיא טמאים המה בעלות לבני הנכר ו,ו ה סאה שלושת ה עשרנים ו שלישת ה עשרון ה טמאה ו מעשר ה איפה ה ⬚⬚⬚ ל ב טהרת ה קודש כיא טמאים המה בעלות ל בני ה נכר ו,קודש,תרומה,קדש,כול,טהרה,קודש | תרומה | קדש | כול | טהרה,miss,same_length_semantic,Model prefers another plausible word of similar length.
3671,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q513,המה,73,14,טמאה ומעשר האיפה העשרון ל בטהרת הקודש כיא טמאים ⬚⬚⬚ בעלות לבני הנכר ו לכול הזנות אשר אשר ראה ל מכול,טמאה ו מעשר ה איפה ה עשרון ל ב טהרת ה קודש כיא טמאים ⬚⬚⬚ בעלות ל בני ה נכר ו ל כול ה זנות אשר אשר ראה ל מ כול,כול,אשר,הם,המה,את,כול | אשר | הם | המה | את,hit,exact_top5_hit,The gold word appears in the model's top-5 list.
3672,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q513,אשר,1396,18,בטהרת הקודש כיא טמאים המה בעלות לבני הנכר ו לכול הזנות אשר ⬚⬚⬚ ראה ל מכול תרומת ה ו ל בג מלאכי ו לכפר ב מה,ב טהרת ה קודש כיא טמאים המה בעלות ל בני ה נכר ו ל כול ה זנות אשר ⬚⬚⬚ ראה ל מ כול תרומת ה ו ל בג מלאכי ו ל כפר ב מה,לא,לוא,כול,הוא,המה,לא | לוא | כול | הוא | המה,miss,same_length_semantic,Model prefers another plausible word of similar length.
3673,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q513,קודש,173,9,ר אשמה ב ו מח ם ל יו מקרא ⬚⬚⬚ הנף עמר ביום שבת א מ ל בד שבתות לעשות זכרון,ר אשמה ב ו מח ם ל יו מקרא ⬚⬚⬚ הנף עמר ב יום שבת א מ ל בד שבתות ל עשות זכרון,יום,קודש,קדש,ביום,שבת,יום | קודש | קדש | ביום | שבת,hit,exact_top5_hit,The gold word appears in the model's top-5 list.
3674,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q529,חזו,12,10,מלי כתב א די אמר מיכאל למלאכי א על ⬚⬚⬚ א די אמר די גדודי נור א תמה השכחת תמה חזית תשעה טורין תרין למדנח א ו,מלי כתב א די אמר מיכאל ל מלאכי א על ⬚⬚⬚ א די אמר די גדודי נור א תמה השכחת תמה חזית תשעה טורין תרין ל מדנח א ו,די,כל,ארעא,מלכיא,שמיא,די | כל | ארעא | מלכיא | שמיא,miss,other_miss,Miss without a simple short/rare/same-length explanation.
3675,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q529,די,683,12,מלי כתב א די אמר מיכאל למלאכי א על חזו א ⬚⬚⬚ אמר די גדודי נור א תמה השכחת תמה חזית תשעה טורין תרין למדנח א ותרין ל,מלי כתב א די אמר מיכאל ל מלאכי א על חזו א ⬚⬚⬚ אמר די גדודי נור א תמה השכחת תמה חזית תשעה טורין תרין ל מדנח א ו תרין ל,די,מן,ודי,על,כל,די | מן | ודי | על | כל,hit,exact_top1_hit,The model's first guess is exactly correct.
3676,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q529,תמה,12,18,א די אמר מיכאל למלאכי א על חזו א די אמר די גדודי נור א תמה השכחת ⬚⬚⬚ חזית תשעה טורין תרין למדנח א ותרין למערב א ותרין לצפונ א ותרין ל,א די אמר מיכאל ל מלאכי א על חזו א די אמר די גדודי נור א תמה השכחת ⬚⬚⬚ חזית תשעה טורין תרין ל מדנח א ו תרין ל מערב א ו תרין ל צפונ א ו תרין ל,די,כד,מן,ן,ולא,די | כד | מן | ן | ולא,miss,same_length_semantic,Model prefers another plausible word of similar length.
3677,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q529,חזית,19,18,די אמר מיכאל למלאכי א על חזו א די אמר די גדודי נור א תמה השכחת תמה ⬚⬚⬚ תשעה טורין תרין למדנח א ותרין למערב א ותרין לצפונ א ותרין לדרומ,די אמר מיכאל ל מלאכי א על חזו א די אמר די גדודי נור א תמה השכחת תמה ⬚⬚⬚ תשעה טורין תרין ל מדנח א ו תרין ל מערב א ו תרין ל צפונ א ו תרין ל דרומ,די,מן,על,ן,עד,די | מן | על | ן | עד,miss,particle_or_too_short,Top guess is much shorter than the gold word.
3678,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q529,תרין,74,18,א די אמר די גדודי נור א תמה השכחת תמה חזית תשעה טורין תרין למדנח א ו ⬚⬚⬚ למערב א ותרין לצפונ א ותרין לדרומ א תמה חזית לגבריאל מלאכ א,א די אמר די גדודי נור א תמה השכחת תמה חזית תשעה טורין תרין ל מדנח א ו ⬚⬚⬚ ל מערב א ו תרין ל צפונ א ו תרין ל דרומ א תמה חזית ל גבריאל מלאכ א,ן,די,תרין,מן,חד,ן | די | תרין | מן | חד,hit,exact_top5_hit,The gold word appears in the model's top-5 list.
3679,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q529,מערב,10,18,אמר די גדודי נור א תמה השכחת תמה חזית תשעה טורין תרין למדנח א ותרין ל ⬚⬚⬚ א ותרין לצפונ א ותרין לדרומ א תמה חזית לגבריאל מלאכ א די,אמר די גדודי נור א תמה השכחת תמה חזית תשעה טורין תרין ל מדנח א ו תרין ל ⬚⬚⬚ א ו תרין ל צפונ א ו תרין ל דרומ א תמה חזית ל גבריאל מלאכ א די,ן,ים,די,טורי,מן,ן | ים | די | טורי | מן,miss,particle_or_too_short,Top guess is much shorter than the gold word.
3680,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q529,תרין,74,19,גדודי נור א תמה השכחת תמה חזית תשעה טורין תרין למדנח א ותרין למערב א ו ⬚⬚⬚ לצפונ א ותרין לדרומ א תמה חזית לגבריאל מלאכ א די כחזו א,גדודי נור א תמה השכחת תמה חזית תשעה טורין תרין ל מדנח א ו תרין ל מערב א ו ⬚⬚⬚ ל צפונ א ו תרין ל דרומ א תמה חזית ל גבריאל מלאכ א די כ חזו א,ן,ים,די,תרין,חד,ן | ים | די | תרין | חד,hit,exact_top5_hit,The gold word appears in the model's top-5 list.
3681,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q529,צפונ,0,19,א תמה השכחת תמה חזית תשעה טורין תרין למדנח א ותרין למערב א ותרין ל ⬚⬚⬚ א ותרין לדרומ א תמה חזית לגבריאל מלאכ א די כחזו א ו,א תמה השכחת תמה חזית תשעה טורין תרין ל מדנח א ו תרין ל מערב א ו תרין ל ⬚⬚⬚ א ו תרין ל דרומ א תמה חזית ל גבריאל מלאכ א די כ חזו א ו,ןן,מןן,יםן,טורין,דין,ןן | מןן | יםן | טורין | דין,miss,particle_or_too_short,Top guess is much shorter than the gold word.
3682,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q529,תרין,74,19,תמה חזית תשעה טורין תרין למדנח א ותרין למערב א ותרין לצפונ א ו ⬚⬚⬚ לדרומ א תמה חזית לגבריאל מלאכ א די כחזו א וחזו ה ו,תמה חזית תשעה טורין תרין ל מדנח א ו תרין ל מערב א ו תרין ל צפונ א ו ⬚⬚⬚ ל דרומ א תמה חזית ל גבריאל מלאכ א די כ חזו א ו חזו ה ו,ן,די,תרין,ים,מן,ן | די | תרין | ים | מן,hit,exact_top5_hit,The gold word appears in the model's top-5 list.
3683,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q529,די,683,19,למערב א ותרין לצפונ א ותרין לדרומ א תמה חזית לגבריאל מלאכ א ⬚⬚⬚ כחזו א וחזו ה ואמר די ב די מרא עלמ א,ל מערב א ו תרין ל צפונ א ו תרין ל דרומ א תמה חזית ל גבריאל מלאכ א ⬚⬚⬚ כ חזו א ו חזו ה ו אמר די ב די מרא עלמ א,די,אל,ן,מן,א,די | אל | ן | מן | א,hit,exact_top1_hit,The model's first guess is exactly correct.
3684,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q529,בין,102,14,א וחזו ה ואמר די ב די מרא עלמ א כתיב הא ⬚⬚⬚ בני חם לבני שם ו הא מרא עלמ א כדי כשבין דמע א מן אנדר א,א ו חזו ה ו אמר די ב די מרא עלמ א כתיב הא ⬚⬚⬚ בני חם ל בני שם ו הא מרא עלמ א כדי כשבין דמע א מן אנדר א,מן,די,על,כל,כול,מן | די | על | כל | כול,miss,same_length_semantic,Model prefers another plausible word of similar length.
3685,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q529,עלמ,2,15,כדי כשבין דמע א מן אנדר א מן ו הא מתבניה קריה ל די מרא ⬚⬚⬚ א ב די יתעבד כל די באיש קודם מרא עלמ א וידכר מרא עלמ,כדי כשבין דמע א מן אנדר א מן ו הא מתבניה קריה ל די מרא ⬚⬚⬚ א ב די יתעבד כל די באיש קודם מרא עלמ א ו ידכר מרא עלמ,עלעל,עלדי,עלמן,עלכול,עלאל,עלעל | עלדי | עלמן | עלכול | עלאל,miss,other_miss,Miss without a simple short/rare/same-length explanation.
3686,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q529,די,683,15,א מן אנדר א מן ו הא מתבניה קריה ל די מרא עלמ א ב ⬚⬚⬚ יתעבד כל די באיש קודם מרא עלמ א וידכר מרא עלמ א ל ל,א מן אנדר א מן ו הא מתבניה קריה ל די מרא עלמ א ב ⬚⬚⬚ יתעבד כל די באיש קודם מרא עלמ א ו ידכר מרא עלמ א ל ל,די,לא,מא,מן,א,די | לא | מא | מן | א,hit,exact_top1_hit,The model's first guess is exactly correct.
3687,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q529,עלמ,2,16,הא מתבניה קריה ל די מרא עלמ א ב די יתעבד כל די באיש קודם מרא ⬚⬚⬚ א וידכר מרא עלמ א ל לקבל קריה ויתוב ל די יעבד,הא מתבניה קריה ל די מרא עלמ א ב די יתעבד כל די באיש קודם מרא ⬚⬚⬚ א ו ידכר מרא עלמ א ל ל קבל קריה ו יתוב ל די יעבד,עלדי,מןדי,עלמן,דידי,עלעל,עלדי | מןדי | עלמן | דידי | עלעל,miss,other_miss,Miss without a simple short/rare/same-length explanation.
3688,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q529,קבל,4,15,יתעבד כל די באיש קודם מרא עלמ א וידכר מרא עלמ א ל ל ⬚⬚⬚ קריה ויתוב ל די יעבד מרא עלמ א רחמין ולהוא נהיר א מתחזה ל כל,יתעבד כל די באיש קודם מרא עלמ א ו ידכר מרא עלמ א ל ל ⬚⬚⬚ קריה ו יתוב ל די יעבד מרא עלמ א רחמין ו להוא נהיר א מתחזה ל כל,די,מן,כל,על,כול,די | מן | כל | על | כול,miss,same_length_semantic,Model prefers another plausible word of similar length.
